   1.000000        1.02181280578711     
   1.414214        1.50915703632240     
   1.732051        1.84785387676701     
   2.000000        2.18564918114508     
   2.236068        2.48400973460292     
   2.449490        2.61589001164495     
   2.645751        2.75265138230711     
   2.828427        2.99154920378778     
   3.000000        3.11335576236022     
   3.162278        3.25320191502963     
   3.316625        3.33927715241877     
   3.464102        3.55066884776228     
   3.605551        3.63545451794922     
   3.741657        3.82855202705446     
   3.872983        4.02804007911442     
   4.000000        4.22380007364989     
   4.123106        4.31495986999605     
   4.242640        4.41429178589525     
   4.358899        4.34759296726117     
   4.472136        4.45161843134475     
   4.582576        4.61414622296094     
   4.690416        4.59695671289748     
   4.795832        4.76282799641174     
   4.898980        4.67050744161127     
   5.000000        4.78815361525980     
   5.099020        4.96636477084253     
   5.196152        4.93365406244770     
   5.291502        5.08795448042363     
   5.385165        5.14429622586453     
   5.477226        5.22385337251017     
   5.567764        5.31522121553107     
   5.656854        5.33880196923403     
   5.744563        5.53613053620863     
   5.830952        5.50932299345982     
   5.916080        5.62669900671370     
   6.000000        5.63966753079312     
   6.082763        5.61126809396416     
   6.164414        5.86032603958467     
   6.244998        5.89300687875512     
   6.324555        5.98418745199412     
   6.403124        6.16558695497506     
   6.480741        6.10253051092941     
   6.557438        6.24489425339962     
   6.633250        6.51361892049242     
   6.708204        6.56762358857526     
   6.782330        6.69420623215066     
   6.855655        6.76996110722220     
   6.928203        6.90486541143308     
   7.000000        6.98693356349980     
   7.071068        6.93191573537491     
   7.141428        7.02850899160803     
   7.211102        7.15226044623157     
   7.280110        7.27080814377207     
   7.348469        7.28311321276809     
   7.416198        7.31915037428841     
   7.483315        7.28670483291090     
   7.549834        7.30983256946759     
   7.615773        7.51168812238416     
   7.681146        7.52609331879895     
   7.745967        7.69161793906016     
   7.810250        7.85134879548436     
   7.874008        7.96248548568887     
   7.937254        8.00250959621905     
   8.000000        8.02422497225689     
   8.062258        7.93831707525724     
   8.124039        8.18513841159065     
   8.185352        8.24570317573365     
   8.246211        8.18839348116516     
   8.306623        8.16683032067852     
   8.366600        8.41956318756892     
   8.426149        8.48719373347290     
   8.485281        8.56695745997003     
   8.544003        8.70220247071576     
   8.602325        8.79076935805345     
   8.660254        8.85780585827411     
   8.717798        8.89723250490954     
   8.774964        8.87599969862284     
   8.831760        8.95568612827858     
   8.888194        9.05049119342107     
   8.944272        9.17088444485510     
   9.000000        9.18796021465258     
   9.055386        9.20835189389731     
   9.110434        9.09211364509470     
   9.165152        9.12974215563166     
   9.219544        9.12940188700484     
   9.273619        9.31353204024400     
   9.327379        9.46706352816594     
   9.380832        9.43603800387050     
   9.433981        9.50244780298087     
   9.486833        9.46431073037302     
   9.539392        9.57438652390617     
   9.591663        9.52220524819925     
   9.643651        9.63294394589096     
   9.695360        9.58040564771885     
   9.746795        9.71776408579010     
   9.797959        9.76901649748609     
   9.848858        9.68119907667599     
   9.899495        9.81276409787763     
   9.949874        9.78111865232206     
   10.00000        9.86557729572622     
   10.04988        9.94478334846060     
   10.09950        10.0034017046120     
   10.14889        9.89766832858504     
   10.19804        9.87226144475748     
   10.24695        9.95104423945216     
   10.29563        10.1224716863753     
   10.34408        10.2125030059346     
   10.39230        10.3005575458500     
   10.44031        10.1948834406564     
   10.48809        10.2786678931079     
   10.53565        10.3071329785541     
   10.58300        10.3342783047100     
   10.63015        10.2634910666844     
   10.67708        10.4241587275171     
   10.72381        10.2919438091213     
   10.77033        10.3148661626881     
   10.81665        10.4171750994330     
   10.86278        10.5128333028154     
   10.90871        10.4913769950811     
   10.95445        10.6095181755939     
   11.00000        10.7163568192413     
   11.04536        10.7248620677730     
   11.09054        10.8520225975963     
   11.13553        11.0116760154340     
   11.18034        10.9477558208931     
   11.22497        10.8740115007173     
   11.26943        10.8816549024583     
   11.31371        10.9101237015742     
   11.35782        10.9061832235905     
   11.40175        10.9014287868054     
   11.44552        11.0335089026498     
   11.48913        11.0924936518544     
   11.53256        11.1519002453936     
   11.57584        11.1223862206550     
   11.61895        10.9571097454513     
   11.66190        10.9065324369515     
   11.70470        11.0817719648868     
   11.74734        11.1404921217395     
   11.78983        10.9968902438315     
   11.83216        10.9531715172524     
   11.87434        10.9437791746506     
   11.91638        10.9655645834206     
   11.95826        10.9350052191712     
   12.00000        11.0681281134378     
   12.04159        11.1857379832762     
   12.08305        11.1715972582345     
   12.12436        11.1169698119892     
   12.16553        11.2204770854458     
   12.20656        11.2374662155330     
   12.24745        11.2225096012131     
   12.28821        11.1746179595481     
   12.32883        11.2129630213596     
   12.36932        11.2082113025189     
   12.40967        11.1545991660676     
   12.44990        11.3766652261277     
   12.49000        11.3771788128706     
   12.52996        11.3694452035760     
   12.56981        11.3291370157149     
   12.60952        11.3706784166897     
   12.64911        11.3025113222891     
   12.68858        11.3056882084623     
   12.72792        11.5539562715236     
   12.76715        11.5884242240229     
   12.80625        11.6419291495471     
   12.84523        11.7340763606664     
   12.88410        11.7702018818422     
   12.92285        11.6375098679856     
   12.96148        11.6468092780525     
   13.00000        11.4788178123289     
   13.03840        11.2852396174412     
   13.07670        11.2937679213960     
   13.11488        11.4082956836119     
   13.15295        11.5957775711459     
   13.19091        11.6360536317649     
   13.22876        11.6785104058874     
   13.26650        11.5793959366013     
   13.30413        11.5618285605287     
   13.34166        11.6710356708082     
   13.37909        11.8394881619385     
   13.41641        11.9162670911494     
   13.45362        11.9097471979439     
   13.49074        11.9721631299092     
   13.52775        11.9910926973384     
   13.56466        12.0744389232424     
   13.60147        12.0988497837782     
   13.63818        12.1695830340943     
