    75.0000000000   59.2249984741   71.5625000000   27.4850006104   43.0050010681   42.3149986267   62.9799995422   48.3574981689   29.7250003815   54.3950004578   36.6899986267   45.1899986267   24.7999992371   26.7000007629   50.2524986267   24.9400005341   55.5849990845   32.7675018311   32.6500015259   42.7675018311   19.2350006104   45.7050018311   74.7724990845   19.2000007629   62.9599990845   41.7724990845   44.2475013733   45.1399993896   29.0949993134   53.2750015259   22.5074996948   58.4625015259   36.9850006104   32.1399993896   69.8574981689   39.8250007629   30.6550006866   36.0800018311   31.3150005341   50.0924987793   33.0200004578   80.0299987793   61.5924987793   53.6199989319   52.2599983215   59.7999992371   52.9249992371   68.6800003052   35.7000007629   50.0000000000
    75.0000000000   51.9075012207   40.4500007629   27.4599990845   39.7500000000   70.6324996948   14.3999996185   42.1375007629   58.7299995422   43.3650016785   52.7150001526   37.2775001526   33.4799995422   32.0999984741   38.9949989319   32.7675018311   38.0625000000   42.4975013733   58.5325012207   41.2050018311   24.2749996185   43.5750007629   38.3100013733   17.8500003815   68.8600006104   60.9925003052   32.7874984741   44.3025016785   68.1500015259   21.1499996185   53.7500000000   65.8874969482   65.0674972534   50.6250000000   51.0000000000   66.8050003052   40.1150016785   52.0875015259   75.7324981689   58.1549987793   50.6300010681   39.9150009155   28.3675003052   38.0550003052   24.2199993134   41.4449996948   19.9449996948   25.5650005341   38.1749992371   50.0000000000
    75.0000000000   51.7224998474   70.6324996948   40.6850013733   30.3150005341   30.7999992371   37.6824989319   36.8450012207   51.8750000000   83.8550033569   44.6474990845   58.8100013733   47.3499984741   43.4025001526   39.8300018311   54.1425018311   54.9174995422   39.4599990845   75.2024993896   33.5525016785   19.2749996185   58.6949996948   64.5500030518   26.4950008392   49.6699981689   75.4649963379   45.8149986267   45.0625000000   20.6399993896   33.8400001526   48.6899986267   46.4749984741   16.4775009155   56.8650016785   52.0299987793   24.9400005341   16.1049995422   73.5000000000   47.7000007629   72.0824966431   50.6300010681    9.3999996185   40.0000000000   86.2050018311   64.9649963379   68.5999984741   72.5250015259   59.5750007629   77.0350036621   50.0000000000
    75.0000000000   81.2200012207   31.7625007629   26.5300006866   74.5749969482   50.4049987793   52.4474983215   41.6850013733   43.8899993896   68.9400024414   64.8499984741   77.9524993896   34.0999984741   52.4749984741   43.4000015259   83.8000030518   67.2225036621   52.6875000000   48.6100006104   49.8574981689   39.8950004578   55.1549987793   54.6599998474   52.9199981689   33.6199989319   80.9950027466   40.9449996948   37.4850006104   44.4625015259   34.4375000000   36.5125007629   51.4874992371   26.2600002289   36.0900001526   38.6100006104   26.9200000763   28.3050003052   58.7825012207   48.0900001526   66.9424972534   59.1800003052   22.7700004578   32.4775009155   68.2450027466   41.8300018311   38.9749984741   33.5000000000   74.4899978638   47.4500007629   50.0000000000
    75.0000000000   65.8324966431   45.7275009155   68.7600021362   30.3150005341   77.0824966431   20.8999996185   41.1124992371   82.0849990845   23.0049991608   53.8199996948   29.9825000763   31.5499992371   49.5149993896   38.7324981689   64.5199966431   55.5849990845   43.6274986267   51.4000015259   28.2049999237   20.6924991608   54.6225013733   41.6650009155   39.3650016785   24.1250000000   35.4850006104   56.4449996948   57.7000007629   78.8274993896   53.1425018311   22.5074996948   48.6150016785   29.0825004578   84.4524993896   39.6749992371   53.2150001526   42.4749984741   59.7999992371   84.6299972534   54.8774986267   52.0950012207   24.3400001526   63.8800010681   52.8800010681   52.2449989319   52.1049995422   61.2400016785   25.6800003052   49.5099983215   50.0000000000
    75.0000000000   73.3000030518   79.6399993896   40.0449981689   33.8400001526   76.2724990845   74.2200012207   82.1575012207   56.7799987793   26.2150001526   65.8700027466   29.9825000763   39.4550018311   27.7749996185   49.3224983215   24.0799999237   49.7024993896   43.6800003052   58.4049987793   65.0025024414   34.2750015259   69.8375015259   54.7125015259   14.0600004196   33.6199989319   53.8199996948   65.1750030518   79.1350021362   67.7324981689   39.3400001526   63.4550018311   50.2825012207   54.2775001526   67.4075012207   40.5099983215   33.7550010681   12.2250003815   52.0600013733   65.3024978638   47.4099998474   63.4000015259   52.6250000000   27.1599998474   34.2750015259   40.2550010681   68.1500015259   70.6399993896   70.7399978638   21.7999992371   50.0000000000
    75.0000000000   66.2949981689   66.4199981689   24.7800006866   54.1450004578   55.2649993896   49.5400009155   64.1324996948   47.7874984741   48.4674987793   46.8950004578   31.6700000763   74.3399963379   64.7500000000   39.0499992371   26.6599998474   72.0250015259   84.2799987793   49.5900001526   41.1850013733   37.2924995422   37.9874992371   57.3375015259   48.0800018311   24.1250000000   66.1725006104   42.6650009155   63.2500000000   51.0000000000   75.7125015259   19.3675003052   76.8974990845   44.6650009155   77.1849975586   49.5224990845   75.7949981689   17.5699996948   70.3249969482   54.3499984741   58.9850006104   36.1049995422   49.5050010681   33.4099998474   27.7500000000   72.1100006104   52.2949981689   75.2699966431   29.2500000000   29.7350006104   50.0000000000
    75.0000000000   50.5999984741   58.4749984741   27.4850006104   58.1250000000   54.7275009155   26.5200004578   53.9375000000   47.8675003052   83.8925018311   71.0100021362   73.6675033569   66.3850021362   55.0000000000   34.4399986267   64.0550003052   64.2525024414   54.4799995422   72.3974990845   34.6474990845   59.9075012207   44.2874984741   82.9300003052   19.2000007629   24.1250000000   14.7775001526   71.6100006104   29.7500000000   73.7225036621   53.5774993896   20.6275005341   51.8875007629   41.5774993896   67.2975006104   55.3149986267   67.0400009155   42.5750007629   78.8550033569   44.6199989319   42.3974990845   64.3949966431   29.5349998474   43.5200004578   49.9300003052   40.2949981689   68.4749984741   60.4199981689   52.9399986267   77.1050033569   50.0000000000
    75.0000000000   47.3574981689   51.5900001526   26.6100006104   75.1399993896   68.1975021362   44.7799987793   23.7999992371   77.0100021362   51.9850006104   74.8050003052   50.4824981689   51.5849990845   22.6674995422   21.5400009155   42.0950012207   55.4674987793   35.2599983215   83.7074966431   25.3600006104   43.2900009155   44.8600006104   64.6600036621   20.3700008392   36.5849990845   21.1525001526   45.3100013733   26.1800003052   74.0899963379   47.9575004578   49.9000015259   55.9949989319   36.3025016785   73.6500015259   63.3899993896   80.2649993896   48.0200004578   67.1575012207   47.3274993896   44.0024986267   35.4550018311   49.1399993896   37.0675010681   19.1900005341   71.1050033569   47.9650001526   38.7949981689   68.6449966431   61.6100006104   50.0000000000
    75.0000000000   37.3800010681   33.6875000000   52.0149993896   84.2549972534   53.8624992371   15.6400003433   51.2649993896   52.5550003052   42.7999992371   74.0999984741   74.6324996948   47.4150009155   55.7975006104   27.1100006104   80.1449966431   72.0149993896   45.9900016785   54.8750000000   85.2474975586   24.8150005341   56.6474990845   45.0999984741   52.7999992371   66.7399978638   81.1250000000   48.3149986267   45.5000000000   85.1050033569   74.6374969482   51.1674995422   50.7000007629   53.9599990845   73.9574966431   54.6899986267   51.5999984741   21.8099994659   59.7324981689   75.6699981689   82.5774993896   68.0400009155   70.4749984741   72.5074996948   48.3100013733   51.9599990845   34.3650016785   74.7900009155   63.0950012207   64.5000000000   50.0000000000
    75.0000000000   51.4174995422   47.7050018311   36.9000015259   51.0000000000   55.3450012207   21.1200008392   52.4949989319   42.0349998474   39.8400001526   72.4250030518   69.2624969482   53.5950012207   19.6900005341   68.8399963379   52.4249992371   72.0149993896   18.4899997711   75.0924987793   52.8125000000   33.3650016785   46.8725013733   73.3099975586   77.1999969482   74.4800033569   48.1300010681   67.9875030518   58.9249992371   50.7500000000   60.5675010681   52.1674995422   48.4350013733   31.2500000000   69.3899993896   62.0449981689   49.7799987793   50.7949981689   53.2874984741   72.0800018311   57.0849990845   72.5000000000   70.3099975586   67.4349975586   32.4500007629   71.9499969482   81.0500030518   60.6650009155   68.7050018311   61.9199981689   50.0000000000
    75.0000000000   74.7324981689   77.0824966431   52.7649993896   39.7500000000   40.3824996948   51.7125015259   50.9174995422   48.0950012207   74.7399978638   56.2550010681   43.8600006104   84.8550033569   32.0999984741   39.8699989319   56.8300018311   67.2099990845   26.6800003052   80.2825012207   28.5599994659   48.5400009155   56.0299987793   64.6999969482   60.4799995422   66.7399978638   34.5024986267   37.4724998474   57.7000007629   22.9899997711   70.6699981689   50.8499984741   72.5100021362   50.8100013733   38.5924987793   34.3149986267   69.3750000000   78.9250030518   78.1074981689   72.0800018311   81.8824996948   25.8500003815   61.6300010681   58.6824989319   19.1749992371   49.0800018311   60.9350013733   24.6450004578   86.5250015259   27.3999996185   50.0000000000
    75.0000000000   54.8250007629   77.0824966431   35.2700004578   45.7500000000   71.5500030518   78.1675033569   53.9375000000   52.5175018311   54.3950004578   42.0000000000   56.1074981689   48.4199981689   72.7900009155   34.4099998474   67.0500030518   77.0774993896   64.4100036621   75.0924987793   42.8325004578   72.0000000000   35.8950004578   43.8549995422   30.3349990845   63.5999984741   63.3899993896   38.7200012207   75.3799972534   56.3025016785   41.5699996948   20.3199996948   56.6049995422   58.2374992371   67.4199981689   37.3300018311   51.9700012207   51.4700012207   41.4025001526   72.0800018311   55.6525001526   52.4150009155   88.4749984741   52.5924987793   50.4150009155   69.1849975586   61.0050010681   66.1250000000   52.0849990845   39.9399986267   50.0000000000
    75.0000000000   76.5199966431   80.2949981689   54.0800018311   52.5000000000   72.7500000000   74.2600021362   36.7125015259   65.0674972534   83.8550033569   65.6425018311   66.1999969482   42.0400009155   55.8149986267   51.9300003052   54.4500007629   67.9875030518   35.2599983215   80.2874984741   83.7975006104   50.8125000000   60.8925018311   75.3949966431   81.7200012207   73.4749984741   48.4025001526   41.1225013733   68.6175003052   81.5924987793   39.8149986267   35.3849983215   72.8125000000   82.4250030518   61.0000000000   52.6324996948   67.1999969482   17.3899993896   84.4049987793   78.2624969482   39.9500007629   31.8999996185   49.1199989319   49.9949989319   24.7800006866   63.6500015259   49.9599990845   80.0899963379   81.3600006104   14.0000000000   50.0000000000
    75.0000000000   75.9400024414   57.6725006104   82.4000015259   45.7799987793   76.9925003052   65.6399993896   49.6425018311   65.8000030518   51.2249984741   73.8974990845   35.3325004578   85.4000015259   40.2849998474   45.0499992371   35.2599983215   45.5000000000   71.3649978638   53.7550010681   66.8600006104   62.9550018311   38.8199996948   52.5099983215   84.5299987793   52.2350006104   80.4075012207   55.0924987793   76.6924972534   78.7249984741   53.2174987793   61.1725006104   51.8675003052   78.8675003052   76.2275009155   31.2124996185   38.4500007629   50.8800010681   81.8475036621   84.6800003052   55.3349990845   22.6100006104   83.6149978638   28.4899997711   49.5750007629   36.0800018311   18.8999996185   66.1250000000   86.5849990845   24.5100002289   50.0000000000
    75.0000000000   56.4049987793   40.5525016785   54.0800018311   52.5999984741   72.7774963379   22.3999996185   79.4950027466   40.0250015259   83.8550033569   49.2475013733   31.0424995422   80.4250030518   55.7000007629   29.8799991608   54.5000000000   43.2550010681   62.7675018311   49.5900001526   57.1175003052   75.2375030518   53.0125007629   27.2099990845   47.8650016785   33.0600013733   89.7399978638   41.0024986267   56.5600013733   56.3025016785   77.4499969482   35.4700012207   72.4349975586   88.2724990845   65.7874984741   52.6624984741   13.8649997711   85.0749969482   53.4049987793   53.0024986267   75.0449981689   31.7099990845   48.7000007629   69.3499984741   70.5475006104   64.4049987793   49.9599990845   80.0849990845   51.9399986267   52.5400009155   50.0000000000
    75.0000000000   40.7374992371   76.0650024414   78.2399978638   56.8199996948   56.4775009155   52.5000000000   51.8349990845   52.5299987793   55.1150016785   75.6900024414   69.2375030518   81.7249984741   39.5024986267   53.0900001526   26.6599998474   38.1525001526   77.5175018311   56.6450004578   75.5849990845   48.5924987793   57.4099998474   44.9399986267   33.7750015259   75.8750000000   88.1849975586   50.4350013733   51.4399986267   82.6575012207   42.5175018311   48.9550018311   45.2500000000   49.8650016785   44.7849998474   37.3650016785   72.7549972534   76.7050018311   82.6650009155   72.0800018311   55.6875000000   48.3549995422   16.5949993134   51.6225013733   53.4775009155   70.7699966431   31.8449993134   47.5200004578   21.8500003815   39.5999984741   50.0000000000
    75.0000000000   82.2500000000   70.6200027466   60.7500000000   37.0950012207   68.2324981689   31.0400009155   29.7199993134   52.5299987793   41.5499992371   46.4275016785   66.2350006104   46.7299995422   64.8050003052   39.0499992371   53.0000000000   64.2324981689   54.0400009155   23.2250003815   78.1449966431   79.2024993896   60.9000015259   35.4150009155   89.6750030518   66.8150024414   48.6899986267   68.1500015259   44.3300018311   40.7050018311   69.4625015259   35.4700012207   39.1749992371   43.3650016785   52.1074981689   54.7849998474   49.6899986267   71.0699996948   62.1300010681   72.0800018311   32.3774986267   65.6800003052   80.5550003052   74.9824981689   48.2000007629   50.6250000000   71.3499984741   68.4000015259   50.5000000000   31.3299999237   50.0000000000
    75.0000000000   75.1074981689   73.7850036621   46.0299987793   30.5849990845   58.1450004578   50.5099983215   30.7649993896   56.3199996948   43.3849983215   63.7649993896   35.8175010681   69.9199981689   78.5999984741   49.7999992371   41.2299995422   53.6199989319   52.6949996948   52.3250007629   54.5649986267   52.2924995422   70.3199996948   54.3199996948   71.8199996948   53.0750007629   35.4700012207   52.9150009155   85.6699981689   79.2949981689   48.0825004578   61.1525001526   78.0199966431   41.0875015259   75.4400024414   25.2024993896   19.1299991608   81.6500015259   56.5299987793   84.5899963379   75.6699981689   48.8600006104   85.2799987793   33.0849990845   26.8449993134   75.5299987793   77.9300003052   38.3199996948   72.1999969482   78.6600036621   50.0000000000
    75.0000000000   57.2825012207   49.1199989319   78.2300033569   55.6250000000   80.4049987793   81.8174972534   66.3600006104   76.8649978638   53.8250007629   60.1199989319   66.2600021362   74.6200027466   56.3824996948   77.2500000000   41.8600006104   41.1949996948   54.6974983215   38.2550010681   40.9474983215   26.0599994659   58.5600013733   50.5299987793   46.9350013733   62.3400001526   53.1225013733   47.7999992371   77.4349975586   85.7300033569   83.5800018311   50.8499984741   52.3474998474   78.3450012207   49.1925010681   46.5900001526   48.2150001526   47.3899993896   73.5699996948   52.0000000000   86.4124984741   33.1150016785   51.5999984741   50.0074996948   51.8699989319   66.0000000000   68.1999969482   80.0449981689   75.9199981689   37.4000015259   50.0000000000
    75.0000000000   80.0725021362   83.1699981689   82.4150009155   83.9449996948   58.4700012207   87.4725036621   54.7625007629   47.7299995422   70.6800003052   58.1399993896   28.2000007629   57.1800003052   37.0400009155   42.9850006104   63.5349998474   50.1899986267   79.5175018311   39.3750000000   46.7975006104   37.7550010681   58.2374992371   80.0699996948   27.4449996948   34.5999984741   65.7350006104   48.7200012207   53.2524986267   89.2649993896   39.6549987793   25.3999996185   76.8675003052   73.5175018311   52.9199981689   78.1825027466   76.5899963379   78.5500030518   58.6399993896   83.5875015259   81.8974990845   41.7449989319   64.2500000000   72.7324981689   77.6250000000   71.3499984741   73.6250000000   70.6750030518   84.7699966431   78.8750000000   50.0000000000
    75.0000000000   61.2050018311   57.5099983215   53.3849983215   40.3849983215   53.8600006104   57.1399993896   83.7949981689   81.5350036621   50.2150001526   72.5350036621   51.1699981689   80.4049987793   58.0374984741   77.1849975586   71.3375015259   67.1900024414   42.1274986267   53.5600013733   70.9199981689   37.2975006104   61.0125007629   61.9850006104   39.2649993896   34.5999984741   48.4625015259   67.4950027466   75.3799972534   85.2500000000   41.6450004578   54.0099983215   52.0574989319   54.0250015259   76.2699966431   44.2174987793   58.6399993896   59.9199981689   77.0699996948   67.6999969482   54.5175018311   77.5199966431   19.3999996185   54.3925018311   50.1549987793   39.9449996948   78.8600006104   58.6800003052   79.1200027466   81.9499969482   50.0000000000
    75.0000000000   82.5100021362   76.4300003052   75.0400009155   56.8100013733   77.0924987793   88.0524978638   61.9150009155   55.5600013733   75.8600006104   49.5499992371   62.8074989319   43.7174987793   52.1100006104   33.0999984741   77.8700027466   53.5349998474   80.8324966431   84.0899963379   75.7624969482   48.4249992371   51.4799995422   68.9499969482   89.2399978638   48.2999992371   80.9700012207   38.2125015259   75.3874969482   77.8874969482   69.1074981689   41.8525009155   81.7624969482   33.2125015259   52.7150001526   44.6599998474   86.0400009155   88.4499969482   47.0175018311   89.5725021362   82.5899963379   70.7399978638   52.7299995422   54.6474990845   52.8450012207   64.4049987793   58.3600006104   66.3349990845   70.6600036621   78.3399963379   50.0000000000
    75.0000000000   58.3800010681   61.7500000000   80.5374984741   56.8100013733   61.5374984741   85.0975036621   89.1224975586   82.0000000000   73.8700027466   78.6299972534   30.7900009155   74.5175018311   37.9874992371   43.3025016785   77.8675003052   63.9775009155   75.1949996948   41.3025016785   61.2125015259   72.1975021362   52.6624984741   35.4150009155   88.1750030518   31.5650005341   51.6349983215   56.2299995422   46.2400016785   58.6624984741   48.7675018311   52.5574989319   81.2024993896   74.3750000000   51.5424995422   54.7700004578   82.3600006104   60.2099990845   78.7699966431   87.3424987793   83.2074966431   44.0200004578   47.4399986267   68.7200012207   39.4000015259   82.1299972534   75.2050018311   70.9649963379   79.1100006104   73.2750015259   50.0000000000
    75.0000000000   61.1349983215   84.2474975586   42.4124984741   74.5500030518   53.8050003052   74.1200027466   80.8300018311   48.4625015259   49.1450004578   71.6924972534   84.9325027466   43.7150001526   78.5999984741   52.5774993896   71.3550033569   66.2024993896   56.8875007629   78.9199981689   65.4550018311   61.3624992371   58.7174987793   54.2849998474   30.3349990845   48.0550003052   79.0224990845   55.5600013733   72.2799987793   89.1149978638   64.3274993896   48.1300010681   76.8874969482   54.4150009155   56.3074989319   43.2500000000   68.9250030518   81.5149993896   85.3274993896   75.8324966431   58.7125015259   77.3850021362   25.0000000000   63.9650001526   75.4899978638   80.8249969482   73.6250000000   66.0699996948   68.8000030518   77.3600006104   50.0000000000
    75.0000000000   72.7200012207   73.4925003052   42.9749984741   55.9049987793   73.4325027466   91.3225021362   66.3850021362   76.8174972534   69.8550033569   76.9574966431   78.7099990845   79.1750030518   50.9199981689   38.0900001526   73.8000030518   72.0250015259   77.8700027466   82.6774978638   45.2849998474   66.3099975586   65.5299987793   52.3750000000   91.2450027466   73.7649993896   51.6349983215   62.1100006104   83.9449996948   45.9324989319   77.4524993896   43.4799995422   75.7275009155   78.8675003052   77.8375015259   50.5849990845   47.1699981689   39.6399993896   75.4649963379   51.5750007629   89.9000015259   65.7050018311   60.5550003052   53.3624992371   53.1899986267   63.6899986267   71.3199996948   66.3349990845   51.4000015259   85.8000030518   50.0000000000
    75.0000000000   60.6949996948   63.8899993896   39.9049987793   51.3450012207   84.2149963379   83.6374969482   52.9749984741   59.9300003052   70.5999984741   46.8950004578   44.9449996948   46.7999992371   82.8324966431   56.9049987793   82.1050033569   77.1050033569   79.2350006104   87.3499984741   76.6399993896   21.1474990845   59.4324989319   66.3300018311   85.1500015259   79.4499969482   80.4349975586   52.9150009155   65.6999969482   88.9974975586   81.3125000000   71.0975036621   85.1175003052   91.4449996948   55.2024993896   69.9850006104   73.3649978638   82.6600036621   73.2949981689   65.4925003052   81.2900009155   66.8349990845   78.2649993896   52.9375000000   86.6299972534   75.5299987793   70.3600006104   84.9800033569   61.9850006104   35.7000007629   50.0000000000
    75.0000000000   82.5100021362   81.4700012207   69.7699966431   77.2975006104   73.3925018311   78.0500030518   88.8700027466   74.0000000000   53.0050010681   77.6849975586   83.0800018311   56.3199996948   51.2425003052   47.1949996948   38.1124992371   73.5699996948   77.8625030518   58.4049987793   65.4550018311   39.9599990845   46.7949981689   81.1149978638   79.5849990845   67.0500030518   85.0774993896   46.9674987793   45.4025001526   64.8600006104   86.0575027466   82.1999969482   82.2774963379   78.3550033569   58.3725013733   31.1800003052   85.5849990845   69.1399993896   79.5000000000   35.8875007629   83.6125030518   60.4150009155   80.0149993896   44.1250000000   68.9449996948   63.3300018311   74.4499969482   73.4000015259   86.9850006104   77.3499984741   50.0000000000
    75.0000000000   64.7949981689   61.5774993896   53.7050018311   62.2500000000   80.3850021362   88.2549972534   83.8150024414   82.0800018311   69.2900009155   46.8950004578   70.9075012207   58.2999992371   66.7300033569   29.9500007629   88.2375030518   64.2975006104   80.1449966431   51.5349998474   40.0400009155   83.3899993896   51.1725006104   46.4150009155   89.2200012207   80.1549987793   77.1575012207   76.9974975586   74.0000000000   44.6800003052   77.4400024414   79.0550003052   76.5625000000   90.6524963379   61.8250007629   58.2000007629   72.5950012207   81.5599975586   77.3375015259   67.0175018311   81.8974990845   39.0999984741   31.7450008392   72.8499984741   40.0999984741   63.3950004578   68.1999969482   73.4300003052   68.7050018311   78.6200027466   50.0000000000
